அதனைத் தொடர்ந்து இந்த விடயம் தொடர்பாக ஊடகத்துறை அமைச்சின்    செயலாளர் சரித்த ஹேரத்திற்கு நியூஸ்பெஸ்ட் அறிவித்தது.	அதனைத் தொடர்ந்து இந்த விடயம் தொடர்பாக ஊடகத்துறை அமைச்சின் செயலாளர் சரித்த ஹேரத்திற்கு நியூஸ்பெஸ்ட் அறிப்பித்தேன் .	3sgn	1sg	3	sg	n
அதனைத் தொடர்ந்து இந்த விடயம் தொடர்பாக ஊடகத்துறை அமைச்சின்    செயலாளர் சரித்த ஹேரத்திற்கு நியூஸ்பெஸ்ட் அறிவித்தது.	அதனைத் தொடர்ந்து இந்த விடயம் தொடர்பாக ஊடகத்துறை அமைச்சின் செயலாளர் சரித்த ஹேரத்திற்கு நியூஸ்பெஸ்ட் அறிப்பித்தன் .	3sgn	1sg	3	sg	n
அதனைத் தொடர்ந்து இந்த விடயம் தொடர்பாக ஊடகத்துறை அமைச்சின்    செயலாளர் சரித்த ஹேரத்திற்கு நியூஸ்பெஸ்ட் அறிவித்தது.	அதனைத் தொடர்ந்து இந்த விடயம் தொடர்பாக ஊடகத்துறை அமைச்சின் செயலாளர் சரித்த ஹேரத்திற்கு நியூஸ்பெஸ்ட் அறிப்பித்தாய் .	3sgn	2sg	3	sg	n
அதனைத் தொடர்ந்து இந்த விடயம் தொடர்பாக ஊடகத்துறை அமைச்சின்    செயலாளர் சரித்த ஹேரத்திற்கு நியூஸ்பெஸ்ட் அறிவித்தது.	அதனைத் தொடர்ந்து இந்த விடயம் தொடர்பாக ஊடகத்துறை அமைச்சின் செயலாளர் சரித்த ஹேரத்திற்கு நியூஸ்பெஸ்ட் அறிப்பித்தீர் .	3sgn	2sgh	3	sg	n
தொடர்ந்த நியூஸ்பெஸ்ட் செய்திப் பணிப்பாளர் இலங்கை ரூபவாஹினி கூடுத்தாபனத்தின் திலக் மஹகமகேயுடன் தொடர்புகொண்டு தொடர்ந்தும் இலட்சினையற்ற காட்சிகள் கிடைக்காமை தொடர்பாக வினவினார்.	தொடர்ந்த நியூஸ்பெஸ்ட் செய்திப் பணிப்பாளர் இலங்கை ரூபவாஹினி கூடுத்தாபனத்தின் திலக் மஹகமகேயுடன் தொடர்புகொண்டு தொடர்ந்த் உம் இலட்சினையற்ற காட்சிகள் கிடைக்காமை தொடர்பாக வினவினோம் .	3sghe	1pl	3	sg	he
தொடர்ந்த நியூஸ்பெஸ்ட் செய்திப் பணிப்பாளர் இலங்கை ரூபவாஹினி கூடுத்தாபனத்தின் திலக் மஹகமகேயுடன் தொடர்புகொண்டு தொடர்ந்தும் இலட்சினையற்ற காட்சிகள் கிடைக்காமை தொடர்பாக வினவினார்.	தொடர்ந்த நியூஸ்பெஸ்ட் செய்திப் பணிப்பாளர் இலங்கை ரூபவாஹினி கூடுத்தாபனத்தின் திலக் மஹகமகேயுடன் தொடர்புகொண்டு தொடர்ந்த் உம் இலட்சினையற்ற காட்சிகள் கிடைக்காமை தொடர்பாக வினவினீர்கள் .	3sghe	2pl	3	sg	he
தொடர்ந்த நியூஸ்பெஸ்ட் செய்திப் பணிப்பாளர் இலங்கை ரூபவாஹினி கூடுத்தாபனத்தின் திலக் மஹகமகேயுடன் தொடர்புகொண்டு தொடர்ந்தும் இலட்சினையற்ற காட்சிகள் கிடைக்காமை தொடர்பாக வினவினார்.	தொடர்ந்த நியூஸ்பெஸ்ட் செய்திப் பணிப்பாளர் இலங்கை ரூபவாஹினி கூடுத்தாபனத்தின் திலக் மஹகமகேயுடன் தொடர்புகொண்டு தொடர்ந்த் உம் இலட்சினையற்ற காட்சிகள் கிடைக்காமை தொடர்பாக வினவினார்கள் .	3sghe	3ple	3	sg	he
தொடர்ந்த நியூஸ்பெஸ்ட் செய்திப் பணிப்பாளர் இலங்கை ரூபவாஹினி கூடுத்தாபனத்தின் திலக் மஹகமகேயுடன் தொடர்புகொண்டு தொடர்ந்தும் இலட்சினையற்ற காட்சிகள் கிடைக்காமை தொடர்பாக வினவினார்.	தொடர்ந்த நியூஸ்பெஸ்ட் செய்திப் பணிப்பாளர் இலங்கை ரூபவாஹினி கூடுத்தாபனத்தின் திலக் மஹகமகேயுடன் தொடர்புகொண்டு தொடர்ந்த் உம் இலட்சினையற்ற காட்சிகள் கிடைக்காமை தொடர்பாக வினவினன .	3sghe	3pln	3	sg	he
தொடர்ந்த நியூஸ்பெஸ்ட் செய்திப் பணிப்பாளர் இலங்கை ரூபவாஹினி கூடுத்தாபனத்தின் திலக் மஹகமகேயுடன் தொடர்புகொண்டு தொடர்ந்தும் இலட்சினையற்ற காட்சிகள் கிடைக்காமை தொடர்பாக வினவினார்.	தொடர்ந்த நியூஸ்பெஸ்ட் செய்திப் பணிப்பாளர் இலங்கை ரூபவாஹினி கூடுத்தாபனத்தின் திலக் மஹகமகேயுடன் தொடர்புகொண்டு தொடர்ந்த் உம் இலட்சினையற்ற காட்சிகள் கிடைக்காமை தொடர்பாக வினவினன் .	3sghe	1sg	3	sg	he
தொடர்ந்த நியூஸ்பெஸ்ட் செய்திப் பணிப்பாளர் இலங்கை ரூபவாஹினி கூடுத்தாபனத்தின் திலக் மஹகமகேயுடன் தொடர்புகொண்டு தொடர்ந்தும் இலட்சினையற்ற காட்சிகள் கிடைக்காமை தொடர்பாக வினவினார்.	தொடர்ந்த நியூஸ்பெஸ்ட் செய்திப் பணிப்பாளர் இலங்கை ரூபவாஹினி கூடுத்தாபனத்தின் திலக் மஹகமகேயுடன் தொடர்புகொண்டு தொடர்ந்த் உம் இலட்சினையற்ற காட்சிகள் கிடைக்காமை தொடர்பாக வினவின்றேன் .	3sghe	1sg	3	sg	he
தொடர்ந்த நியூஸ்பெஸ்ட் செய்திப் பணிப்பாளர் இலங்கை ரூபவாஹினி கூடுத்தாபனத்தின் திலக் மஹகமகேயுடன் தொடர்புகொண்டு தொடர்ந்தும் இலட்சினையற்ற காட்சிகள் கிடைக்காமை தொடர்பாக வினவினார்.	தொடர்ந்த நியூஸ்பெஸ்ட் செய்திப் பணிப்பாளர் இலங்கை ரூபவாஹினி கூடுத்தாபனத்தின் திலக் மஹகமகேயுடன் தொடர்புகொண்டு தொடர்ந்த் உம் இலட்சினையற்ற காட்சிகள் கிடைக்காமை தொடர்பாக வினவின்றன் .	3sghe	1sg	3	sg	he
தொடர்ந்த நியூஸ்பெஸ்ட் செய்திப் பணிப்பாளர் இலங்கை ரூபவாஹினி கூடுத்தாபனத்தின் திலக் மஹகமகேயுடன் தொடர்புகொண்டு தொடர்ந்தும் இலட்சினையற்ற காட்சிகள் கிடைக்காமை தொடர்பாக வினவினார்.	தொடர்ந்த நியூஸ்பெஸ்ட் செய்திப் பணிப்பாளர் இலங்கை ரூபவாஹினி கூடுத்தாபனத்தின் திலக் மஹகமகேயுடன் தொடர்புகொண்டு தொடர்ந்த் உம் இலட்சினையற்ற காட்சிகள் கிடைக்காமை தொடர்பாக வினவினாய் .	3sghe	2sg	3	sg	he
தொடர்ந்த நியூஸ்பெஸ்ட் செய்திப் பணிப்பாளர் இலங்கை ரூபவாஹினி கூடுத்தாபனத்தின் திலக் மஹகமகேயுடன் தொடர்புகொண்டு தொடர்ந்தும் இலட்சினையற்ற காட்சிகள் கிடைக்காமை தொடர்பாக வினவினார்.	தொடர்ந்த நியூஸ்பெஸ்ட் செய்திப் பணிப்பாளர் இலங்கை ரூபவாஹினி கூடுத்தாபனத்தின் திலக் மஹகமகேயுடன் தொடர்புகொண்டு தொடர்ந்த் உம் இலட்சினையற்ற காட்சிகள் கிடைக்காமை தொடர்பாக வினவினீர் .	3sghe	2sgh	3	sg	he
விளையாட்டின் மேம்பாட்டிற்காக செயற்பட வேண்டிய அதிகாரிகள் மற்றும் நிர்வாகிகள் தங்களின் சொகுசு வாழ்க்கைக்கே முக்கியத்துவம் கொடுக்கிறார்கள் என்பதை அவர்களின் இந்த செயற்பாடுகள் உணர்த்துகின்றன.	விளையாட்டின் மூம்பாட்டிற்க் ஆக செயற்பட வேண்டிய அதிகாரிகள் மற்றும் நிர்வாகிகள் தங்களின் சொகுசு வாழ்க்கைக்கே முக்கியத்துவம் கொடுக்கிறார்கள் என்பதை அவர்களின் இந்த செயற்பாடுகள் உணர்த்துகின்றன் .	3pln	1sg	3	pl	n
விளையாட்டின் மேம்பாட்டிற்காக செயற்பட வேண்டிய அதிகாரிகள் மற்றும் நிர்வாகிகள் தங்களின் சொகுசு வாழ்க்கைக்கே முக்கியத்துவம் கொடுக்கிறார்கள் என்பதை அவர்களின் இந்த செயற்பாடுகள் உணர்த்துகின்றன.	விளையாட்டின் மூம்பாட்டிற்க் ஆக செயற்பட வேண்டிய அதிகாரிகள் மற்றும் நிர்வாகிகள் தங்களின் சொகுசு வாழ்க்கைக்கே முக்கியத்துவம் கொடுக்கிறார்கள் என்பதை அவர்களின் இந்த செயற்பாடுகள் உணர்த்துகின்றேன் .	3pln	1sg	3	pl	n
விளையாட்டின் மேம்பாட்டிற்காக செயற்பட வேண்டிய அதிகாரிகள் மற்றும் நிர்வாகிகள் தங்களின் சொகுசு வாழ்க்கைக்கே முக்கியத்துவம் கொடுக்கிறார்கள் என்பதை அவர்களின் இந்த செயற்பாடுகள் உணர்த்துகின்றன.	விளையாட்டின் மூம்பாட்டிற்க் ஆக செயற்பட வேண்டிய அதிகாரிகள் மற்றும் நிர்வாகிகள் தங்களின் சொகுசு வாழ்க்கைக்கே முக்கியத்துவம் கொடுக்கிறார்கள் என்பதை அவர்களின் இந்த செயற்பாடுகள் உணர்த்துகிறேன் .	3pln	1sg	3	pl	n
விளையாட்டின் மேம்பாட்டிற்காக செயற்பட வேண்டிய அதிகாரிகள் மற்றும் நிர்வாகிகள் தங்களின் சொகுசு வாழ்க்கைக்கே முக்கியத்துவம் கொடுக்கிறார்கள் என்பதை அவர்களின் இந்த செயற்பாடுகள் உணர்த்துகின்றன.	விளையாட்டின் மூம்பாட்டிற்க் ஆக செயற்பட வேண்டிய அதிகாரிகள் மற்றும் நிர்வாகிகள் தங்களின் சொகுசு வாழ்க்கைக்கே முக்கியத்துவம் கொடுக்கிறார்கள் என்பதை அவர்களின் இந்த செயற்பாடுகள் உணர்த்துகின்றாய் .	3pln	2sg	3	pl	n
விளையாட்டின் மேம்பாட்டிற்காக செயற்பட வேண்டிய அதிகாரிகள் மற்றும் நிர்வாகிகள் தங்களின் சொகுசு வாழ்க்கைக்கே முக்கியத்துவம் கொடுக்கிறார்கள் என்பதை அவர்களின் இந்த செயற்பாடுகள் உணர்த்துகின்றன.	விளையாட்டின் மூம்பாட்டிற்க் ஆக செயற்பட வேண்டிய அதிகாரிகள் மற்றும் நிர்வாகிகள் தங்களின் சொகுசு வாழ்க்கைக்கே முக்கியத்துவம் கொடுக்கிறார்கள் என்பதை அவர்களின் இந்த செயற்பாடுகள் உணர்த்துகிறீர் .	3pln	2sgh	3	pl	n
விளையாட்டின் மேம்பாட்டிற்காக செயற்பட வேண்டிய அதிகாரிகள் மற்றும் நிர்வாகிகள் தங்களின் சொகுசு வாழ்க்கைக்கே முக்கியத்துவம் கொடுக்கிறார்கள் என்பதை அவர்களின் இந்த செயற்பாடுகள் உணர்த்துகின்றன.	விளையாட்டின் மூம்பாட்டிற்க் ஆக செயற்பட வேண்டிய அதிகாரிகள் மற்றும் நிர்வாகிகள் தங்களின் சொகுசு வாழ்க்கைக்கே முக்கியத்துவம் கொடுக்கிறார்கள் என்பதை அவர்களின் இந்த செயற்பாடுகள் உணர்த்துகின்றர் .	3pln	3sge	3	pl	n
விளையாட்டின் மேம்பாட்டிற்காக செயற்பட வேண்டிய அதிகாரிகள் மற்றும் நிர்வாகிகள் தங்களின் சொகுசு வாழ்க்கைக்கே முக்கியத்துவம் கொடுக்கிறார்கள் என்பதை அவர்களின் இந்த செயற்பாடுகள் உணர்த்துகின்றன.	விளையாட்டின் மூம்பாட்டிற்க் ஆக செயற்பட வேண்டிய அதிகாரிகள் மற்றும் நிர்வாகிகள் தங்களின் சொகுசு வாழ்க்கைக்கே முக்கியத்துவம் கொடுக்கிறார்கள் என்பதை அவர்களின் இந்த செயற்பாடுகள் உணர்த்துகின்றாள் .	3pln	3sgf	3	pl	n
விளையாட்டின் மேம்பாட்டிற்காக செயற்பட வேண்டிய அதிகாரிகள் மற்றும் நிர்வாகிகள் தங்களின் சொகுசு வாழ்க்கைக்கே முக்கியத்துவம் கொடுக்கிறார்கள் என்பதை அவர்களின் இந்த செயற்பாடுகள் உணர்த்துகின்றன.	விளையாட்டின் மூம்பாட்டிற்க் ஆக செயற்பட வேண்டிய அதிகாரிகள் மற்றும் நிர்வாகிகள் தங்களின் சொகுசு வாழ்க்கைக்கே முக்கியத்துவம் கொடுக்கிறார்கள் என்பதை அவர்களின் இந்த செயற்பாடுகள் உணர்த்துகிறார்கள் .	3pln	3sghe	3	pl	n
விளையாட்டின் மேம்பாட்டிற்காக செயற்பட வேண்டிய அதிகாரிகள் மற்றும் நிர்வாகிகள் தங்களின் சொகுசு வாழ்க்கைக்கே முக்கியத்துவம் கொடுக்கிறார்கள் என்பதை அவர்களின் இந்த செயற்பாடுகள் உணர்த்துகின்றன.	விளையாட்டின் மூம்பாட்டிற்க் ஆக செயற்பட வேண்டிய அதிகாரிகள் மற்றும் நிர்வாகிகள் தங்களின் சொகுசு வாழ்க்கைக்கே முக்கியத்துவம் கொடுக்கிறார்கள் என்பதை அவர்களின் இந்த செயற்பாடுகள் உணர்த்துகின்றான் .	3pln	3sgm	3	pl	n
விளையாட்டின் மேம்பாட்டிற்காக செயற்பட வேண்டிய அதிகாரிகள் மற்றும் நிர்வாகிகள் தங்களின் சொகுசு வாழ்க்கைக்கே முக்கியத்துவம் கொடுக்கிறார்கள் என்பதை அவர்களின் இந்த செயற்பாடுகள் உணர்த்துகின்றன.	விளையாட்டின் மூம்பாட்டிற்க் ஆக செயற்பட வேண்டிய அதிகாரிகள் மற்றும் நிர்வாகிகள் தங்களின் சொகுசு வாழ்க்கைக்கே முக்கியத்துவம் கொடுக்கிறார்கள் என்பதை அவர்களின் இந்த செயற்பாடுகள் உணர்த்துகிறது .	3pln	3sgn	3	pl	n
விளையாட்டின் மேம்பாட்டிற்காக செயற்பட வேண்டிய அதிகாரிகள் மற்றும் நிர்வாகிகள் தங்களின் சொகுசு வாழ்க்கைக்கே முக்கியத்துவம் கொடுக்கிறார்கள் என்பதை அவர்களின் இந்த செயற்பாடுகள் உணர்த்துகின்றன.	விளையாட்டின் மூம்பாட்டிற்க் ஆக செயற்பட வேண்டிய அதிகாரிகள் மற்றும் நிர்வாகிகள் தங்களின் சொகுசு வாழ்க்கைக்கே முக்கியத்துவம் கொடுக்கிறார்கள் என்பதை அவர்களின் இந்த செயற்பாடுகள் உணர்த்துகிறோம் .	3pln	1pl	3	pl	n
விளையாட்டின் மேம்பாட்டிற்காக செயற்பட வேண்டிய அதிகாரிகள் மற்றும் நிர்வாகிகள் தங்களின் சொகுசு வாழ்க்கைக்கே முக்கியத்துவம் கொடுக்கிறார்கள் என்பதை அவர்களின் இந்த செயற்பாடுகள் உணர்த்துகின்றன.	விளையாட்டின் மூம்பாட்டிற்க் ஆக செயற்பட வேண்டிய அதிகாரிகள் மற்றும் நிர்வாகிகள் தங்களின் சொகுசு வாழ்க்கைக்கே முக்கியத்துவம் கொடுக்கிறார்கள் என்பதை அவர்களின் இந்த செயற்பாடுகள் உணர்த்துகிறீர்கள் .	3pln	2pl	3	pl	n
வெற்றி பெற்ற வீர வீராங்கனைகளுக்கு இதன்போது செங்கமல வரவேற்பு அளிக்கப்பட்டதுடன், முன்னாள் டெஸ்ட் கிரிக்கெட் தலைவர் அர்ஜூண ரணதுங்க, ஒலிம்பிக் வெற்றி வீராங்கனையான சுசந்திகா ஜயசிங்க, தமயந்த தர்ஷா மற்றும் பிரபல கலைஞர்களும் இதில் கலந்துகொண்டிருந்தனர்.	வெற்றி பெற்ற வீர வீராங்கனைகளுக்கு இதன்போது செங்கமல வரவேற்பு அளிக்கப் பட்ட் உடன் , முன்னாள் டெஸ்ட் கிரிக்கெட் தலைவர் அர்ஜூண ரணதுங்க , ஒலிம்பிக் வெற்றி வெராண்களைய் ஆன சுசந்திகா ஜயசிங்க , தமயந்த தர்ஷா மற்றும் பிரபல கைலைர்கள் உம் இதில் கலைந்துக்க் இருந்தோம் .	3sghe	1pl	3	sg	he
வெற்றி பெற்ற வீர வீராங்கனைகளுக்கு இதன்போது செங்கமல வரவேற்பு அளிக்கப்பட்டதுடன், முன்னாள் டெஸ்ட் கிரிக்கெட் தலைவர் அர்ஜூண ரணதுங்க, ஒலிம்பிக் வெற்றி வீராங்கனையான சுசந்திகா ஜயசிங்க, தமயந்த தர்ஷா மற்றும் பிரபல கலைஞர்களும் இதில் கலந்துகொண்டிருந்தனர்.	வெற்றி பெற்ற வீர வீராங்கனைகளுக்கு இதன்போது செங்கமல வரவேற்பு அளிக்கப் பட்ட் உடன் , முன்னாள் டெஸ்ட் கிரிக்கெட் தலைவர் அர்ஜூண ரணதுங்க , ஒலிம்பிக் வெற்றி வெராண்களைய் ஆன சுசந்திகா ஜயசிங்க , தமயந்த தர்ஷா மற்றும் பிரபல கைலைர்கள் உம் இதில் கலைந்துக்க் இருந்தீர்கள் .	3sghe	2pl	3	sg	he
வெற்றி பெற்ற வீர வீராங்கனைகளுக்கு இதன்போது செங்கமல வரவேற்பு அளிக்கப்பட்டதுடன், முன்னாள் டெஸ்ட் கிரிக்கெட் தலைவர் அர்ஜூண ரணதுங்க, ஒலிம்பிக் வெற்றி வீராங்கனையான சுசந்திகா ஜயசிங்க, தமயந்த தர்ஷா மற்றும் பிரபல கலைஞர்களும் இதில் கலந்துகொண்டிருந்தனர்.	வெற்றி பெற்ற வீர வீராங்கனைகளுக்கு இதன்போது செங்கமல வரவேற்பு அளிக்கப் பட்ட் உடன் , முன்னாள் டெஸ்ட் கிரிக்கெட் தலைவர் அர்ஜூண ரணதுங்க , ஒலிம்பிக் வெற்றி வெராண்களைய் ஆன சுசந்திகா ஜயசிங்க , தமயந்த தர்ஷா மற்றும் பிரபல கைலைர்கள் உம் இதில் கலைந்துக்க் இருந்தார்கள் .	3sghe	3ple	3	sg	he
வெற்றி பெற்ற வீர வீராங்கனைகளுக்கு இதன்போது செங்கமல வரவேற்பு அளிக்கப்பட்டதுடன், முன்னாள் டெஸ்ட் கிரிக்கெட் தலைவர் அர்ஜூண ரணதுங்க, ஒலிம்பிக் வெற்றி வீராங்கனையான சுசந்திகா ஜயசிங்க, தமயந்த தர்ஷா மற்றும் பிரபல கலைஞர்களும் இதில் கலந்துகொண்டிருந்தனர்.	வெற்றி பெற்ற வீர வீராங்கனைகளுக்கு இதன்போது செங்கமல வரவேற்பு அளிக்கப் பட்ட் உடன் , முன்னாள் டெஸ்ட் கிரிக்கெட் தலைவர் அர்ஜூண ரணதுங்க , ஒலிம்பிக் வெற்றி வெராண்களைய் ஆன சுசந்திகா ஜயசிங்க , தமயந்த தர்ஷா மற்றும் பிரபல கைலைர்கள் உம் இதில் கலைந்துக்க் இருந்தன .	3sghe	3pln	3	sg	he
வெற்றி பெற்ற வீர வீராங்கனைகளுக்கு இதன்போது செங்கமல வரவேற்பு அளிக்கப்பட்டதுடன், முன்னாள் டெஸ்ட் கிரிக்கெட் தலைவர் அர்ஜூண ரணதுங்க, ஒலிம்பிக் வெற்றி வீராங்கனையான சுசந்திகா ஜயசிங்க, தமயந்த தர்ஷா மற்றும் பிரபல கலைஞர்களும் இதில் கலந்துகொண்டிருந்தனர்.	வெற்றி பெற்ற வீர வீராங்கனைகளுக்கு இதன்போது செங்கமல வரவேற்பு அளிக்கப் பட்ட் உடன் , முன்னாள் டெஸ்ட் கிரிக்கெட் தலைவர் அர்ஜூண ரணதுங்க , ஒலிம்பிக் வெற்றி வெராண்களைய் ஆன சுசந்திகா ஜயசிங்க , தமயந்த தர்ஷா மற்றும் பிரபல கைலைர்கள் உம் இதில் கலைந்துக்க் இருத்தன் .	3sghe	1sg	3	sg	he
வெற்றி பெற்ற வீர வீராங்கனைகளுக்கு இதன்போது செங்கமல வரவேற்பு அளிக்கப்பட்டதுடன், முன்னாள் டெஸ்ட் கிரிக்கெட் தலைவர் அர்ஜூண ரணதுங்க, ஒலிம்பிக் வெற்றி வீராங்கனையான சுசந்திகா ஜயசிங்க, தமயந்த தர்ஷா மற்றும் பிரபல கலைஞர்களும் இதில் கலந்துகொண்டிருந்தனர்.	வெற்றி பெற்ற வீர வீராங்கனைகளுக்கு இதன்போது செங்கமல வரவேற்பு அளிக்கப் பட்ட் உடன் , முன்னாள் டெஸ்ட் கிரிக்கெட் தலைவர் அர்ஜூண ரணதுங்க , ஒலிம்பிக் வெற்றி வெராண்களைய் ஆன சுசந்திகா ஜயசிங்க , தமயந்த தர்ஷா மற்றும் பிரபல கைலைர்கள் உம் இதில் கலைந்துக்க் இருந்தேன் .	3sghe	1sg	3	sg	he
வெற்றி பெற்ற வீர வீராங்கனைகளுக்கு இதன்போது செங்கமல வரவேற்பு அளிக்கப்பட்டதுடன், முன்னாள் டெஸ்ட் கிரிக்கெட் தலைவர் அர்ஜூண ரணதுங்க, ஒலிம்பிக் வெற்றி வீராங்கனையான சுசந்திகா ஜயசிங்க, தமயந்த தர்ஷா மற்றும் பிரபல கலைஞர்களும் இதில் கலந்துகொண்டிருந்தனர்.	வெற்றி பெற்ற வீர வீராங்கனைகளுக்கு இதன்போது செங்கமல வரவேற்பு அளிக்கப் பட்ட் உடன் , முன்னாள் டெஸ்ட் கிரிக்கெட் தலைவர் அர்ஜூண ரணதுங்க , ஒலிம்பிக் வெற்றி வெராண்களைய் ஆன சுசந்திகா ஜயசிங்க , தமயந்த தர்ஷா மற்றும் பிரபல கைலைர்கள் உம் இதில் கலைந்துக்க் இருந்தன் .	3sghe	1sg	3	sg	he
வெற்றி பெற்ற வீர வீராங்கனைகளுக்கு இதன்போது செங்கமல வரவேற்பு அளிக்கப்பட்டதுடன், முன்னாள் டெஸ்ட் கிரிக்கெட் தலைவர் அர்ஜூண ரணதுங்க, ஒலிம்பிக் வெற்றி வீராங்கனையான சுசந்திகா ஜயசிங்க, தமயந்த தர்ஷா மற்றும் பிரபல கலைஞர்களும் இதில் கலந்துகொண்டிருந்தனர்.	வெற்றி பெற்ற வீர வீராங்கனைகளுக்கு இதன்போது செங்கமல வரவேற்பு அளிக்கப் பட்ட் உடன் , முன்னாள் டெஸ்ட் கிரிக்கெட் தலைவர் அர்ஜூண ரணதுங்க , ஒலிம்பிக் வெற்றி வெராண்களைய் ஆன சுசந்திகா ஜயசிங்க , தமயந்த தர்ஷா மற்றும் பிரபல கைலைர்கள் உம் இதில் கலைந்துக்க் இருந்தாய் .	3sghe	2sg	3	sg	he
வெற்றி பெற்ற வீர வீராங்கனைகளுக்கு இதன்போது செங்கமல வரவேற்பு அளிக்கப்பட்டதுடன், முன்னாள் டெஸ்ட் கிரிக்கெட் தலைவர் அர்ஜூண ரணதுங்க, ஒலிம்பிக் வெற்றி வீராங்கனையான சுசந்திகா ஜயசிங்க, தமயந்த தர்ஷா மற்றும் பிரபல கலைஞர்களும் இதில் கலந்துகொண்டிருந்தனர்.	வெற்றி பெற்ற வீர வீராங்கனைகளுக்கு இதன்போது செங்கமல வரவேற்பு அளிக்கப் பட்ட் உடன் , முன்னாள் டெஸ்ட் கிரிக்கெட் தலைவர் அர்ஜூண ரணதுங்க , ஒலிம்பிக் வெற்றி வெராண்களைய் ஆன சுசந்திகா ஜயசிங்க , தமயந்த தர்ஷா மற்றும் பிரபல கைலைர்கள் உம் இதில் கலைந்துக்க் இருந்தீர் .	3sghe	2sgh	3	sg	he
இந்த தொலைக்காட்சி விவாதத்தை 10 கோடி பேருக்கும் மேற்பட்டவர்கள் பார்த்திருக்கக்கூடும் என்று கணிப்புகள் கூறுகின்றன.	இந்த தொலைக்காட்சி விவாதத்தை 10 கோடி பூருக்க் உம் மேற்பட்டவர்கள் பார்த்த் இருக்க் உம் என்று கணிப்புகள் கூறுகின்றன் .	3pln	1sg	3	pl	n
இந்த தொலைக்காட்சி விவாதத்தை 10 கோடி பேருக்கும் மேற்பட்டவர்கள் பார்த்திருக்கக்கூடும் என்று கணிப்புகள் கூறுகின்றன.	இந்த தொலைக்காட்சி விவாதத்தை 10 கோடி பூருக்க் உம் மேற்பட்டவர்கள் பார்த்த் இருக்க் உம் என்று கணிப்புகள் கூறுகிறேன் .	3pln	1sg	3	pl	n
இந்த தொலைக்காட்சி விவாதத்தை 10 கோடி பேருக்கும் மேற்பட்டவர்கள் பார்த்திருக்கக்கூடும் என்று கணிப்புகள் கூறுகின்றன.	இந்த தொலைக்காட்சி விவாதத்தை 10 கோடி பூருக்க் உம் மேற்பட்டவர்கள் பார்த்த் இருக்க் உம் என்று கணிப்புகள் கூறுகிறன் .	3pln	1sg	3	pl	n
இந்த தொலைக்காட்சி விவாதத்தை 10 கோடி பேருக்கும் மேற்பட்டவர்கள் பார்த்திருக்கக்கூடும் என்று கணிப்புகள் கூறுகின்றன.	இந்த தொலைக்காட்சி விவாதத்தை 10 கோடி பூருக்க் உம் மேற்பட்டவர்கள் பார்த்த் இருக்க் உம் என்று கணிப்புகள் கூறுகிறாய் .	3pln	2sg	3	pl	n
இந்த தொலைக்காட்சி விவாதத்தை 10 கோடி பேருக்கும் மேற்பட்டவர்கள் பார்த்திருக்கக்கூடும் என்று கணிப்புகள் கூறுகின்றன.	இந்த தொலைக்காட்சி விவாதத்தை 10 கோடி பூருக்க் உம் மேற்பட்டவர்கள் பார்த்த் இருக்க் உம் என்று கணிப்புகள் கூறுகிறீர் .	3pln	2sgh	3	pl	n
இந்த தொலைக்காட்சி விவாதத்தை 10 கோடி பேருக்கும் மேற்பட்டவர்கள் பார்த்திருக்கக்கூடும் என்று கணிப்புகள் கூறுகின்றன.	இந்த தொலைக்காட்சி விவாதத்தை 10 கோடி பூருக்க் உம் மேற்பட்டவர்கள் பார்த்த் இருக்க் உம் என்று கணிப்புகள் கூறுகிறர் .	3pln	3sge	3	pl	n
இந்த தொலைக்காட்சி விவாதத்தை 10 கோடி பேருக்கும் மேற்பட்டவர்கள் பார்த்திருக்கக்கூடும் என்று கணிப்புகள் கூறுகின்றன.	இந்த தொலைக்காட்சி விவாதத்தை 10 கோடி பூருக்க் உம் மேற்பட்டவர்கள் பார்த்த் இருக்க் உம் என்று கணிப்புகள் கூறுகிறாள் .	3pln	3sgf	3	pl	n
இந்த தொலைக்காட்சி விவாதத்தை 10 கோடி பேருக்கும் மேற்பட்டவர்கள் பார்த்திருக்கக்கூடும் என்று கணிப்புகள் கூறுகின்றன.	இந்த தொலைக்காட்சி விவாதத்தை 10 கோடி பூருக்க் உம் மேற்பட்டவர்கள் பார்த்த் இருக்க் உம் என்று கணிப்புகள் கூறுகின்றார்கள் .	3pln	3sghe	3	pl	n
இந்த தொலைக்காட்சி விவாதத்தை 10 கோடி பேருக்கும் மேற்பட்டவர்கள் பார்த்திருக்கக்கூடும் என்று கணிப்புகள் கூறுகின்றன.	இந்த தொலைக்காட்சி விவாதத்தை 10 கோடி பூருக்க் உம் மேற்பட்டவர்கள் பார்த்த் இருக்க் உம் என்று கணிப்புகள் கூறுகிறார் .	3pln	3sghe	3	pl	n
இந்த தொலைக்காட்சி விவாதத்தை 10 கோடி பேருக்கும் மேற்பட்டவர்கள் பார்த்திருக்கக்கூடும் என்று கணிப்புகள் கூறுகின்றன.	இந்த தொலைக்காட்சி விவாதத்தை 10 கோடி பூருக்க் உம் மேற்பட்டவர்கள் பார்த்த் இருக்க் உம் என்று கணிப்புகள் கூறுகிறார்கள் .	3pln	3sghe	3	pl	n
